"business_id","phone_number","name","full_address","latitude","longitude","review_count","rating","timezone","website","place_id","place_link","types","price_level","Wednesday","Thursday","Friday","Saturday","Sunday","Monday","Tuesday","city","verified","photos","state","description"
"0x14caf37406226ecd:0x1523b52f0588934b","+908508080000","ok","Karpuzdere, ok, Tevikiye Cd. NO:6/B D:6/C 6/D, 77300 narck/Yalova, Trkiye","41.0496999","28.9936357","1","4","Europe/Istanbul","https://kurumsal.sokmarket.com.tr/?utm_source=GMB&utm_medium=6770&utm_campaign=magazayonlendirme","ChIJzW4iBnTzyhQRS5OIBS-1IxU","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14caf37406226ecd:0x1523b52f0588934b","Supermarket, Discount supermarket","","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","narck/Yalova, Trkiye","true","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6uRJF-krL7bhPwokLK0h4w&cb_client=search.gws-prod.gps&w=203&h=100&yaw=39.592102&pitch=0&thumbfov=100","Open  Closes 9PM",""
"0x14cab5bdc56e2d0f:0xc3097c0190de3f67","+902122123969","Cagan Market","19 Mays, Cagan Market, Yaar Dou Sk. No:27, 34360 ili/stanbul - Avrupa, Trkiye","41.059629099999995","28.9923821","6","4.3","Europe/Istanbul","http://www.firmasec.com/firma/fzzfrd-cagan-market/","ChIJDy1uxb21yhQRZz_ekAF8CcM","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab5bdc56e2d0f:0xc3097c0190de3f67","Grocery store","","7AM4AM","7AM4AM","7AM4AM","Closed","Closed","7AM4AM","7AM4AM","ili/stanbul - Avrupa, Trkiye","false","//lh5.googleusercontent.com/MhutWUqksEqbZoKY3aCGo3XSDZVDeuKmJWQdEP7rhXlDwJya_BdgHImbGFLtc2Q=w203-h114-k-no","Closed  Opens 7AM Mon",""
"0x14cab7120903d411:0xb2c6ebac587fa6db","+908508080000","ok Market","Halaskargazi, ok Market, OSMANBEY CAD NO:28 /1-2, 34371 ili/stanbul, Trkiye","41.0513474","28.9875884","","","Europe/Istanbul","https://kurumsal.sokmarket.com.tr/en/our-stores","ChIJEdQDCRK3yhQR26Z_WKzrxrI","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab7120903d411:0xb2c6ebac587fa6db","Supermarket","","","","","","","","","ili/stanbul, Trkiye","false","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6VeJP8N6vxWTz3ojRTXJeg&cb_client=search.gws-prod.gps&w=203&h=100&yaw=200.86966&pitch=0&thumbfov=100","",""
"0x14cab71398d30667:0x3ab5aed9c6e196a6","+902122917081","ler Market Kurtulu","Bozkurt, ler Market Kurtulu, Kurtulu Cd. No:17/A, 34375 ili/stanbul, Trkiye","41.0521897","28.9842184","775","4.1","Europe/Istanbul","","ChIJZwbTmBO3yhQRppbhxtmutTo","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab71398d30667:0x3ab5aed9c6e196a6","Supermarket","","8AM9PM","8AM9PM","8AM9PM","8AM9PM","9AM9PM","8AM9PM","8AM9PM","ili/stanbul, Trkiye","true","https://lh5.googleusercontent.com/p/AF1QipOQKuOg-8SHRoAel-28EtCAiK1FbSHbQUxNXRS5=w203-h270-k-no","Open  Closes 9PM",""
"0x14cab7a1085b8f9f:0x608bb4689aa08891","+908508080000","ok Market","Hseyinaa, ok Market, Atif Yilmaz Sok. No:17, 34435 Beyolu/stanbul, Trkiye","41.0356812","28.9800713","2","3","Europe/Istanbul","https://kurumsal.sokmarket.com.tr/en/our-stores","ChIJn49bCKG3yhQRkYigmmi0i2A","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab7a1085b8f9f:0x608bb4689aa08891","Supermarket, General store","","","","","","","","","Beyolu/stanbul, Trkiye","false","https://lh5.googleusercontent.com/p/AF1QipPIqvyNC__QlsKVB6uIFvWKCCRcNiOUqNIPodCt=w203-h114-k-no","",""
"0x14cab7daf510ac1d:0xeb342091edf865c8","+905348874620","CEM MARKET & TEKEL LIQUOR STORE & Convenience Store 24 - HARBYE HALASKARGAZ OSMANBEY L","Halaskargazi, CEM MARKET & TEKEL LIQUOR STORE & Convenience Store 24 - HARBYE HALASKARGAZ OSMANBEY L, Halaskargazi Cd. No:2, 34371 ili/stanbul, Trkiye","41.0494257","28.987750799999997","5","5","Europe/Istanbul","","ChIJHawQ9dq3yhQRyGX47ZEgNOs","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab7daf510ac1d:0xeb342091edf865c8","General store, Alcohol retail monopoly, Alcoholic beverage wholesaler, Grocery store, Kiosk","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","ili/stanbul, Trkiye","true","https://lh5.googleusercontent.com/p/AF1QipPVbG6mv0T1k_71r0EediFngmfE0824bVWcnZx7=w203-h270-k-no","Open 24 hours",""
"0x14cab75c30cd78e5:0x97d9cde839c3c66c","+902122375368","zgne Market","Sururi Mehmet Efendi, zgne Market, Bahriye Cd., 34435 Beyolu/stanbul, Trkiye","41.038464999999995","28.9727826","8","5","Europe/Istanbul","","ChIJ5XjNMFy3yhQRbMbDOejN2Zc","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab75c30cd78e5:0x97d9cde839c3c66c","Grocery store","","8AM11PM","8AM11PM","8AM11PM","8AM11PM","8AM11PM","8AM11PM","8AM11PM","Beyolu/stanbul, Trkiye","false","//lh5.googleusercontent.com/SAyGFGOsIXk-YkBYndFIf9cidhAnc4TyAOw1-pGhsU7fGXe7CP1ul8zDPGczo80R=w203-h114-k-no","Open  Closes 11PM",""
"0x14cab7b59c3c68e7:0x4a9f7f1567d73985","+902122171009","Zincirlikuyu Market & Tekel","Esentepe, Zincirlikuyu Market & Tekel, Kore ehitleri Cd. No:57 / A, 34440 ili/stanbul, Trkiye","41.0708899","29.0139025","18","4","Europe/Istanbul","","ChIJ52g8nLW3yhQRhTnXZxV_n0o","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab7b59c3c68e7:0x4a9f7f1567d73985","Supermarket, Alcohol retail monopoly, Deli, Tobacco shop","","7:30AM10PM","7:30AM10PM","7:30AM10PM","8AM4PM","Closed","7:30AM10PM","7:30AM10PM","ili/stanbul, Trkiye","true","https://lh5.googleusercontent.com/p/AF1QipNQsua2nTXRn7eeH3cvn291UeSDKqDqcWdQnKv3=w203-h113-k-no","Closes soon  4PM  Opens 7:30AM Mon",""
"0x14cab0983b48ed53:0x9bb85f012736c23f","+902163911293","Gunes Gida","cadiye, Gunes Gida, Maazac Soka 2/B, 34674 skdar/stanbul, Trkiye","41.027514499999995","29.0328482","14","4.1","Europe/Istanbul","","ChIJU-1IO5iwyhQRP8I2JwFfuJs","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab0983b48ed53:0x9bb85f012736c23f","Grocery store","","7:30AM12:30AM","7:30AM12:30AM","7:30AM12:30AM","7:30AM12:30AM","7:30AM12:30AM","7:30AM12:30AM","7:30AM12:30AM","skdar/stanbul, Trkiye","true","https://lh5.googleusercontent.com/p/AF1QipOA_RCEUZBEj-JS32_6SDuXm0WhUJ-3kbv3mwbq=w203-h151-k-no","Open  Closes 12:30AM",""
"0x14cab7df86a6771b:0x351fe04972d6aa45","+902162173535","File Market","Aziz Mahmut Hdayi, File Market, Erefsaat Soka No:1/A, 34672 skdar/stanbul, Trkiye","41.024210499999995","29.0115064","264","4.5","Europe/Istanbul","https://www.file.com.tr/","ChIJG3emht-3yhQRRarWckngHzU","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab7df86a6771b:0x351fe04972d6aa45","Supermarket","","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","skdar/stanbul, Trkiye","true","https://lh5.googleusercontent.com/p/AF1QipNhpVrLhJBZqAMb3yJBWQC3dTpcnYMDOIiO4Ix_=w203-h270-k-no","Open  Closes 9PM",""
"0x14cab78d3261f597:0x2b1def06ac57ee17","+902165537198","Simge Mini Market","Kuzguncuk, Simge Mini Market, Osman Dede Sk. No:1, 34674 skdar/Istanbul - Asia, Trkiye","41.0267792","29.0225771","","","Europe/Istanbul","","ChIJl_VhMo23yhQRF-5XrAbvHSs","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab78d3261f597:0x2b1def06ac57ee17","Grocery store","","8AM10:30PM","8AM10:30PM","8AM10:30PM","8AM10:30PM","8AM10:30PM","8AM10:30PM","8AM10:30PM","skdar/Istanbul - Asia, Trkiye","false","//lh3.googleusercontent.com/S8H6_2BYjH24-e6nQwpVTJCbLonFOewF-MPnuGXg2ldZ7cccoPgPjwC1WEaSTyb3=w203-h152-k-no","Open  Closes 10:30PM",""
"0x14cab76ef299e27d:0xdb796ed6824265e8","","Alcan Market","nn, Alcan Market, Elmada Cd. No:36, 34373 ili/stanbul, Trkiye","41.0425337","28.9842129","7","4.4","Europe/Istanbul","","ChIJfeKZ8m63yhQR6GVCgtZueds","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab76ef299e27d:0xdb796ed6824265e8","Grocery store","","8AM10PM","8AM10PM","8AM10PM","8AM10PM","8AM10PM","8AM10PM","8AM10PM","ili/stanbul, Trkiye","false","https://lh5.googleusercontent.com/p/AF1QipMxrDAf2sDazBfDxLH7Q8XXBar239n5F-Flrm47=w203-h451-k-no","Open  Closes 10PM",""
"0x14cab7d34ee4b419:0x9b8e61869c4756fe","+905372243642","Albin Gda Market.  ","Kalyoncu Kulluu, Albin Gda Market.  , Kurdela Sk. No: 4A, 34421 Beyolu/stanbul, Trkiye","41.036175899999996","28.975579399999997","","","Europe/Istanbul","","ChIJGbTkTtO3yhQR_lZHnIZhjps","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab7d34ee4b419:0x9b8e61869c4756fe","Market, Grocery store","","8AM4AM","8AM4AM","8AM4AM","8AM4AM","8AM4AM","8AM4AM","8AM4AM","Beyolu/stanbul, Trkiye","true","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-bfW_MhsmdHj5xjeeJeF9g&cb_client=search.gws-prod.gps&w=203&h=100&yaw=173.2215&pitch=0&thumbfov=100","Open  Closes 4AM",""
"0x14cab6578ace8191:0xf8597348b7fde136","+908508080000","ok Market","Glbahar, ok Market, Cemal Sururi Sk. NO:16A, 34394 ili/stanbul, Trkiye","41.0714322","29.0008524","53","3.8","Europe/Istanbul","https://kurumsal.sokmarket.com.tr/?utm_source=GMB&utm_medium=6914&utm_campaign=magazayonlendirme","ChIJkYHOile2yhQRNuH9t0hzWfg","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab6578ace8191:0xf8597348b7fde136","Supermarket, Discount supermarket","","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","ili/stanbul, Trkiye","true","//lh5.googleusercontent.com/3dWBuLuuv6VOxWFEUdxJdY2QCa0dN9_FJWUd5DBpG4G2GzF7V7arIx1KludxSRIO=w203-h114-k-no","Open  Closes 9PM",""
"0x14cab712b29c8907:0xd625b5a89e85adfd","+908508080000","ok Market","nn, ok Market, Cumhuriyet Cd. NO:193, 34373 ili/stanbul, Trkiye","41.0476981","28.9870475","","","Europe/Istanbul","https://kurumsal.sokmarket.com.tr/en/our-stores","ChIJB4mcshK3yhQR_a2Fnqi1JdY","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab712b29c8907:0xd625b5a89e85adfd","Supermarket","","","","","","","","","ili/stanbul, Trkiye","false","","",""
"0x14cab7645ade864d:0x65e2b7dc575a8153","+908508080000","ok Market","Bar, ok Market, stiklal Cd. NO: 13/AB, 34433 MERKEZ/stanbul, Trkiye","41.0360818","28.984234899999997","","","Europe/Istanbul","https://kurumsal.sokmarket.com.tr/en/our-stores","ChIJTYbeWmS3yhQRU4FaV9y34mU","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab7645ade864d:0x65e2b7dc575a8153","Supermarket","","","","","","","","","MERKEZ/stanbul, Trkiye","false","","",""
"0x14cab768e0ad410d:0x1ddc5c218ca45e5d","+902122544782","Balc gda market","Yeniehir, Balc gda market, 49 rmak CAD :no, 34440 Beyolu/stanbul, Trkiye","41.042214699999995","28.980491299999997","9","5","Europe/Istanbul","","ChIJDUGt4Gi3yhQRXV6kjCFc3B0","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab768e0ad410d:0x1ddc5c218ca45e5d","Produce market, General store","","5AM11:30PM","Open 24 hours","5AM11:30PM","5:30AM11:30PM","5AM11:30PM","5:25AM12AM","5AM12AM","Beyolu/stanbul, Trkiye","true","https://lh5.googleusercontent.com/p/AF1QipODskVcGM3-8TnpEFNcsct1yLbgxzqTxgUAk7SA=w203-h114-k-no","Open  Closes 11:30PM",""
"0x14cab761a10e19eb:0x1d1cae38e5940f70","+908508080000","ok Market","Kulolu, ok Market, Turnacba Cd. NO=16, 3BEYOLU Beyolu/stanbul, Trkiye","41.0330425","28.980293","","","Europe/Istanbul","https://kurumsal.sokmarket.com.tr/en/our-stores","ChIJ6xkOoWG3yhQRcA-U5TiuHB0","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab761a10e19eb:0x1d1cae38e5940f70","Supermarket","","","","","","","","","Beyolu/stanbul, Trkiye","false","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vRr_wggmLdCKV9e47mipaQ&cb_client=search.gws-prod.gps&w=203&h=100&yaw=109.41218&pitch=0&thumbfov=100","",""
"0x14cab761a6aaaaab:0xb108f70ec12c47f9","+908508080000","Sok Market","Kulolu, Sok Market, Turnacba Cd. NO=16, 3BEYOLU Beyolu/stanbul, Trkiye","41.0329738","28.980164199999997","","","Europe/Istanbul","https://kurumsal.sokmarket.com.tr/anasayfa","ChIJq6qqpmG3yhQR-UcswQ73CLE","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab761a6aaaaab:0xb108f70ec12c47f9","Supermarket","","","","","","","","","Beyolu/stanbul, Trkiye","false","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BPPy0sNss9Wdmykq0VGjiw&cb_client=search.gws-prod.gps&w=203&h=100&yaw=172.57057&pitch=0&thumbfov=100","",""
"0x14cab9dd688b0fdf:0xa97efad4bd90cc35","+908508080000","ok Market","KARAKY MAH, ok Market, EGEMENLK CADDES C BLOK APT NO:87/19, 34425 Beyolu/stanbul, Trkiye","41.023882799999996","28.9769619","","","Europe/Istanbul","https://kurumsal.sokmarket.com.tr/en/our-stores","ChIJ3w-LaN25yhQRNcyQvdT6fqk","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab9dd688b0fdf:0xa97efad4bd90cc35","Supermarket","","","","","","","","","Beyolu/stanbul, Trkiye","false","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iHCGUEZZHxL5qhIQpz4L7g&cb_client=search.gws-prod.gps&w=203&h=100&yaw=320.13318&pitch=0&thumbfov=100","",""
"0x14cab76e9a343977:0x10c4c3b9a621c2b8","+908508080000","ok Market","DENZ KKLER MAHALLES, ok Market, imen Sk. NO:12/A, 34373 ili/stanbul, Trkiye","41.0433897","28.9838682","","","Europe/Istanbul","https://kurumsal.sokmarket.com.tr/en/our-stores","ChIJdzk0mm63yhQRuMIhprnDxBA","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab76e9a343977:0x10c4c3b9a621c2b8","Supermarket","","","","","","","","","ili/stanbul, Trkiye","false","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XJqI9IUsElIlp3MPYk6Qvg&cb_client=search.gws-prod.gps&w=203&h=100&yaw=141.71495&pitch=0&thumbfov=100","",""
"0x14cab7056286b42b:0xbf2c109d2e242986","","Ada Market","Mimar Sinan, Ada Market, Atlas k. 19 C, 34672 skdar/stanbul, Trkiye","41.023858399999995","29.0178884","","","Europe/Istanbul","","ChIJK7SGYgW3yhQRhikkLp0QLL8","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab7056286b42b:0xbf2c109d2e242986","Grocery store","","","","","","","","","skdar/stanbul, Trkiye","false","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7R_dCYELZwhFfQfd3EI-Fw&cb_client=search.gws-prod.gps&w=203&h=100&yaw=358.01904&pitch=0&thumbfov=100","",""
"0x14cab66a0740004f:0x9dcab48977da08fd","+908508080000","ok Market","Levent, ok Market, RUMELIHISARI MAH, Gonca Sk. EMLAKBANK PASAJI NO:17 1, 34330 Beikta/stanbul, Trkiye","41.076291999999995","29.016982","25","3.2","Europe/Istanbul","https://kurumsal.sokmarket.com.tr/?utm_source=GMB&utm_medium=7361&utm_campaign=magazayonlendirme","ChIJTwBAB2q2yhQR_Qjad4m0yp0","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab66a0740004f:0x9dcab48977da08fd","Supermarket, Discount supermarket","","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","Beikta/stanbul, Trkiye","true","//lh3.googleusercontent.com/146s7qt565jhzb2w5C0AvB0DF0eh5miGVapCXKY5l9LztXg4-e_oweoMaKnNd5A=w203-h114-k-no","Open  Closes 9PM",""
"0x14cab75b263f63e7:0xf771e7fabf04ded4","","ayeli Market","Sultantepe, ayeli Market, Selvilik Cd. 5a, 34674 skdar/stanbul, Trkiye","41.0267864","29.0177102","1","5","Europe/Istanbul","","ChIJ52M_Jlu3yhQR1N4Ev_rncfc","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab75b263f63e7:0xf771e7fabf04ded4","Grocery store","","","","","","","","","skdar/stanbul, Trkiye","false","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S_gdEDj3NVEa4mJj8XxsYg&cb_client=search.gws-prod.gps&w=203&h=100&yaw=354.91486&pitch=0&thumbfov=100","",""
"0x14cab7105e9e84ff:0x3d795aa5bfd6a16d","","Jawaher market","Hacahmet, Jawaher market, Kabaday Sk. 5 A, 34440 Beyolu/stanbul, Trkiye","41.0412287","28.977111999999998","","","Europe/Istanbul","","ChIJ_4SeXhC3yhQRbaHWv6VaeT0","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab7105e9e84ff:0x3d795aa5bfd6a16d","Grocery store","","","","","","","","","Beyolu/stanbul, Trkiye","false","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3enqS4snDTxuBSZLVwlCcw&cb_client=search.gws-prod.gps&w=203&h=100&yaw=45.687035&pitch=0&thumbfov=100","",""
"0x14cab7d625eb264d:0xcb1468ca09ea8e5e","+908508080000","ok","Beylerbeyi, ok, Arabaclar Sk. NO:18A, 34676 skdar/stanbul, Trkiye","41.043730599999996","29.0455358","50","3.7","Europe/Istanbul","https://kurumsal.sokmarket.com.tr/?utm_source=GMB&utm_medium=5668&utm_campaign=magazayonlendirme","ChIJTSbrJda3yhQRXo7qCcpoFMs","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab7d625eb264d:0xcb1468ca09ea8e5e","Supermarket, Discount supermarket","","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","skdar/stanbul, Trkiye","true","https://lh5.googleusercontent.com/p/AF1QipPde0oJPJEeH4cZ2MpsM6apsufyC2kSa7p-kECr=w203-h115-k-no","Open  Closes 9PM",""
"0x14cab760f7419f59:0x8d597f96bf65db5f","+908508080000","ok Market","YEN MAH, ok Market, stiklal Cd. NO:78/A, 34435 Beyolu/Zonguldak, Trkiye","41.0340205","28.978261","","","Europe/Istanbul","https://kurumsal.sokmarket.com.tr/en/our-stores","ChIJWZ9B92C3yhQRX9tlv5Z_WY0","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab760f7419f59:0x8d597f96bf65db5f","Supermarket","","","","","","","","","Beyolu/Zonguldak, Trkiye","false","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4N_gNcpxQ7Gh6U4qM9bhoA&cb_client=search.gws-prod.gps&w=203&h=100&yaw=259.95645&pitch=0&thumbfov=100","",""
"0x14cab7f37fc01451:0xd57a5bde4e535bea","+902163430707","ar Market","ar Market, Murat Reis Sok, Selam- Ali Efendi Cd. NO:4, 34664 skdar, Trkiye","41.0230393","29.0257263","733","3.9","Europe/Istanbul","https://www.cagri.com/","ChIJURTAf_O3yhQR6ltTTt5betU","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab7f37fc01451:0xd57a5bde4e535bea","Hypermarket, General store","","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","9AM9PM","skdar/stanbul, Trkiye","true","https://lh5.googleusercontent.com/p/AF1QipM0s3Ww_hQ8Z-SwsiD5LhrP6_dyy-x2RvkncT4N=w203-h152-k-no","Open  Closes 9PM",""
"0x14cab63a679f8959:0x26ee31f884ac1b6e","+908508080000","Sok Market","Ulus, Sok Market, Ahmet Adnan Saygun Cd. Saray Apt NO:17/1-2, 34340 Beikta/stanbul, Trkiye","41.064410599999995","29.0308109","","","Europe/Istanbul","https://kurumsal.sokmarket.com.tr/anasayfa","ChIJWYmfZzq2yhQRbhushPgx7iY","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab63a679f8959:0x26ee31f884ac1b6e","Supermarket","","","","","","","","","Beikta/stanbul, Trkiye","false","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Jcyo2bpP71LAHQO2osqSHg&cb_client=search.gws-prod.gps&w=203&h=100&yaw=275.42148&pitch=0&thumbfov=100","",""
"0x14cab7f3b0055555:0xd275a61122870041","+908508080000","ok Market","Selami Ali, ok Market, Selanikliler Soka NO:56A, 34664 skdar/stanbul, Trkiye","41.0246701","29.0263986","","","Europe/Istanbul","https://kurumsal.sokmarket.com.tr/en/our-stores","ChIJVVUFsPO3yhQRQQCHIhGmddI","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab7f3b0055555:0xd275a61122870041","Supermarket","","","","","","","","","skdar/stanbul, Trkiye","false","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rYVMxXkBeP8KBTQI8g1Dag&cb_client=search.gws-prod.gps&w=203&h=100&yaw=148.72789&pitch=0&thumbfov=100","",""
"0x14cab7c984b76113:0x7c2cec0f62ca1773","+902122617790","Kebir market ve paket servis hizmetleri","Ortaky, Kebir market ve paket servis hizmetleri, Dereboyu Cd. No:40, 34347 Beikta/stanbul, Trkiye","41.050664","29.02519","27","4.2","Europe/Istanbul","","ChIJE2G3hMm3yhQRcxfKYg_sLHw","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab7c984b76113:0x7c2cec0f62ca1773","Grocery delivery service, Grocery store","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Beikta/stanbul, Trkiye","true","https://lh5.googleusercontent.com/p/AF1QipPWVhxPK7SCaex6iYSH8RHRcyExqwg1r9LshB0b=w203-h152-k-no","Open 24 hours",""
"0x14cab6f8fa39db5d:0x91c57f7ac63820c0","+908508080000","ok Market","AYAZAGA MAH, ok Market, Mecidiyeky Dereboyu Cd. NO:25/A-B, 34381 ili/stanbul, Trkiye","41.069952799999996","28.9971191","","","Europe/Istanbul","https://kurumsal.sokmarket.com.tr/en/our-stores","ChIJXds5-vi2yhQRwCA4xnp_xZE","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab6f8fa39db5d:0x91c57f7ac63820c0","Supermarket","","","","","","","","","ili/stanbul, Trkiye","false","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=la2XAPxx6571iQmEFWFLVw&cb_client=search.gws-prod.gps&w=203&h=100&yaw=221.53735&pitch=0&thumbfov=100","",""
"0x14cab6f766255555:0x1339966ff12f3b31","+908508080000","ok Market","Mecidiyeky, ok Market, Glbahar Cd. NO:31/A-B, 34381 ili/stanbul, Trkiye","41.0736594","28.995297599999997","","","Europe/Istanbul","https://kurumsal.sokmarket.com.tr/en/our-stores","ChIJVVUlZve2yhQRMTsv8W-WORM","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab6f766255555:0x1339966ff12f3b31","Supermarket","","","","","","","","","ili/stanbul, Trkiye","false","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fELIhE-zpH-obKmgKU9LQg&cb_client=search.gws-prod.gps&w=203&h=100&yaw=247.10695&pitch=0&thumbfov=100","",""
"0x14cab7406b5a49d5:0xb6f7eacca60cdaf4","+908508080000","ok Market","Yayla, ok Market, Yay Meydan Cd. No:21/B, 34377 ili/stanbul, Trkiye","41.050109899999995","28.9746417","","","Europe/Istanbul","https://kurumsal.sokmarket.com.tr/en/our-stores","ChIJ1Ulaa0C3yhQR9NoMpszq97Y","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab7406b5a49d5:0xb6f7eacca60cdaf4","Supermarket","","","","","","","","","ili/stanbul, Trkiye","false","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SfDci8Rp02W9AcQCh_Y2OA&cb_client=search.gws-prod.gps&w=203&h=100&yaw=117.30532&pitch=0&thumbfov=100","",""
"0x14cab65b7ea42575:0xed8d3774c14e1136","+908508080000","ok Market","ok Market, Esentepe BULVAR I, EVRE YOLU NO:356, ili/stanbul, Trkiye","41.073878","29.008505","","","Europe/Istanbul","https://kurumsal.sokmarket.com.tr/en/our-stores","ChIJdSWkflu2yhQRNhFOwXQ3je0","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab65b7ea42575:0xed8d3774c14e1136","Supermarket","","","","","","","","","ili/stanbul, Trkiye","false","","",""
"0x14cab820af340787:0x5d335ddf2b13cf83","+908508080000","ok Market","ok Market, AHMEDYE MAH DR. FAHR ATABEY CD.NNO:46, Trkiye","41.0203969","29.0174457","","","Europe/Istanbul","https://kurumsal.sokmarket.com.tr/en/our-stores","ChIJhwc0ryC4yhQRg88TK99dM10","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x14cab820af340787:0x5d335ddf2b13cf83","Supermarket","","","","","","","","","skdar/stanbul, Trkiye","false","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MjO1PwoQfyh1VlLyPDEFJA&cb_client=search.gws-prod.gps&w=203&h=100&yaw=173.65648&pitch=0&thumbfov=100","",""
"0x4fa0f2c3fb73c1cd:0x9ab62f2f3a2462a5","+18162970757","Semarin Market","","46.952891","","","","Asia/Jerusalem","","ChIJzcFz-8PyoE8RpWIkOi8vtpo","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x4fa0f2c3fb73c1cd:0x9ab62f2f3a2462a5","Grocery store, Candle store, Carpet store, Craft store, Service establishment, Interior Decorator, Leather goods store, Pottery store, Spice store, Wicker store","","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","Open 24 hours","","true","https://lh5.googleusercontent.com/p/AF1QipP8z94bZ1FNmWlrB43CRNWOXkqFSyM87I3DEjhk=w203-h135-k-no","Open 24 hours",""
